分類,配信内容,配信日,曲名,歌手名,リンク,甲斐田歌唱,コラボライバー,演奏
弾き語り,弾き語り配信,2024/07/23,青のすみか,キタニタツヤ,https://youtu.be/GHfWEyWBbr8?t=61m,TRUE,,
弾き語り,弾き語り配信,2024/07/23,花に亡霊,ヨルシカ,https://youtu.be/GHfWEyWBbr8?t=69m45s,TRUE,,
弾き語り,弾き語り配信,2024/07/23,シルシ,LiSA,https://youtu.be/GHfWEyWBbr8?t=80m6s,TRUE,,
弾き語り,弾き語り配信,2024/08/07,うたかた花火,supercell,https://youtu.be/6D2Nq-pF2Wc?t=7m5s,TRUE,,
弾き語り,弾き語り配信,2024/08/07,青と夏,Mrs.GREEN APPLE,https://youtu.be/6D2Nq-pF2Wc?t=16m17s,TRUE,,
弾き語り,弾き語り配信,2024/08/07,アムリタ,牧野由依,https://youtu.be/6D2Nq-pF2Wc?t=24m35s,TRUE,,
弾き語り,弾き語り配信,2024/08/07,パパンパ！Blue Summer Days,甲斐田晴,https://youtu.be/6D2Nq-pF2Wc?t=31m54s,TRUE,,
弾き語り,弾き語り配信,2024/08/07,ポケットにファンタジー,さち＆じゅり,https://youtu.be/6D2Nq-pF2Wc?t=36m44s,TRUE,,
弾き語り,弾き語り配信,2024/08/07,オツキミリサイタル,じん,https://youtu.be/6D2Nq-pF2Wc?t=42m44s,TRUE,,
弾き語り,弾き語り配信,2024/08/07,夕景イエスタデイ,じん,https://youtu.be/6D2Nq-pF2Wc?t=49m38s,TRUE,,
弾き語り,弾き語り配信,2024/08/07,耳の聞こえなくなった恋人とそのうたうたい,大石昌良,https://youtu.be/6D2Nq-pF2Wc?t=57m54s,TRUE,,
弾き語り,弾き語り配信,2024/08/18,想像フォレスト,じん,https://youtu.be/cR7nZzqluZs?t=6m55s,TRUE,,
弾き語り,弾き語り配信,2024/08/18,ニア,夏代孝明,https://youtu.be/cR7nZzqluZs?t=13m47s,TRUE,,
弾き語り,弾き語り配信,2024/08/18,Hello Goodbye＆Hello,熊木杏里,https://youtu.be/cR7nZzqluZs?t=21m48s,TRUE,,
弾き語り,弾き語り配信,2024/08/18,地球最後の告白を,kemu,https://youtu.be/cR7nZzqluZs?t=28m55s,TRUE,,
弾き語り,弾き語り配信,2024/08/18,My Dearest,supercell,https://youtu.be/cR7nZzqluZs?t=37m19s,TRUE,,
弾き語り,弾き語り配信,2024/08/18,ドライフラワー,優里,https://youtu.be/cR7nZzqluZs?t=47m16s,TRUE,,
弾き語り,弾き語り配信,2024/08/18,Pretender,Official髭男dism,https://youtu.be/cR7nZzqluZs?t=57m33s,TRUE,,
ライブ,オンラインライブ,2024/08/23,DiVE !N,ROF-MAO,https://youtu.be/_FrwzdLSx5M,TRUE,,
ライブ,オンラインライブ,2024/08/23,一撃,ROF-MAO,https://youtu.be/_FrwzdLSx5M?t=7m39s,TRUE,,
ライブ,オンラインライブ,2024/08/23,フルカウント,ROF-MAO,https://youtu.be/_FrwzdLSx5M?t=11m38s,TRUE,,
ライブ,オンラインライブ,2024/08/23,Challengers,ROF-MAO,https://youtu.be/_FrwzdLSx5M?t=17m57s,TRUE,,
ライブ,オンラインライブ,2024/08/23,Hands Up,ROF-MAO,https://youtu.be/_FrwzdLSx5M?t=24m7s,TRUE,,
弾き語り,弾き語り配信,2024/08/31,カタオモイ,Aimer,https://youtu.be/ZuUlZWOKugc?t=5m40s,TRUE,,
弾き語り,弾き語り配信,2024/08/31,ピエロ,KEI,https://youtu.be/ZuUlZWOKugc?t=11m2s,TRUE,,
弾き語り,弾き語り配信,2024/08/31,テディ,ReoNa,https://youtu.be/ZuUlZWOKugc?t=21m45s,TRUE,,
弾き語り,弾き語り配信,2024/08/31,プラネタリウム,大塚愛,https://youtu.be/ZuUlZWOKugc?t=30m34s,TRUE,,
弾き語り,弾き語り配信,2024/08/31,First Love,宇多田ヒカル,https://youtu.be/ZuUlZWOKugc?t=41m3s,TRUE,,
弾き語り,弾き語り配信,2024/08/31,ふたたび,平原綾香,https://youtu.be/ZuUlZWOKugc?t=53m1s,TRUE,,
弾き語り,弾き語り配信,2024/08/31,いのちの名前,木村弓,https://youtu.be/ZuUlZWOKugc?t=55m23s,TRUE,,
弾き語り,弾き語り配信,2024/08/31,Wherever you are,ONE OK ROCK,https://youtu.be/ZuUlZWOKugc?t=58m59s,TRUE,,
弾き語り,弾き語り配信,2024/08/31,涙のキッス,サザンオールスターズ,https://youtu.be/ZuUlZWOKugc?t=66m13s,TRUE,,
弾き語り,弾き語り配信,2024/08/31,真夏の果実,サザンオールスターズ,https://youtu.be/ZuUlZWOKugc?t=70m5s,TRUE,,
弾き語り,弾き語り配信,2024/09/10,在るべき形,UVERworld,https://youtu.be/yufPwFSn8Qk?t=8m14s,TRUE,,
弾き語り,弾き語り配信,2024/09/10,Catch the Moment,LiSA,https://youtu.be/yufPwFSn8Qk?t=17m37s,TRUE,,
弾き語り,弾き語り配信,2024/09/10,サウダージ,ポルノグラフィティ,https://youtu.be/yufPwFSn8Qk?t=30m38s,TRUE,,
弾き語り,弾き語り配信,2024/09/10,メリッサ,ポルノグラフィティ,https://youtu.be/yufPwFSn8Qk?t=34m28s,TRUE,,
弾き語り,弾き語り配信,2024/09/10,光るなら,Goose house,https://youtu.be/yufPwFSn8Qk?t=43m22s,TRUE,,
弾き語り,弾き語り配信,2024/09/10,星が瞬くこんな夜に,supercell,https://youtu.be/yufPwFSn8Qk?t=58m6s,TRUE,,
弾き語り,弾き語り配信,2024/10/05,月が綺麗だ。,甲斐田晴,https://youtu.be/2MjYmuIYABY?t=9m50s,TRUE,,
弾き語り,弾き語り配信,2024/10/05,夜咄ディセイブ,じん,https://youtu.be/2MjYmuIYABY?t=16m6s,TRUE,,
弾き語り,弾き語り配信,2024/10/05,StaRt,Mrs.GREEN APPLE,https://youtu.be/2MjYmuIYABY?t=26m4s,TRUE,,
弾き語り,弾き語り配信,2024/10/05,インフェルノ,Mrs.GREEN APPLE,https://youtu.be/2MjYmuIYABY?t=32m14s,TRUE,,
弾き語り,弾き語り配信,2024/10/05,盲目の宇宙飛行士,yukkedoluce(黒髪ストロングＰ),https://youtu.be/2MjYmuIYABY?t=41m3s,TRUE,,
弾き語り,弾き語り配信,2024/10/05,Hurrah!!,にじさんじ,https://youtu.be/2MjYmuIYABY?t=48m55s,TRUE,,
弾き語り,弾き語り配信,2024/10/05,アイム・ア・ビリーバー,SPYAIR,https://youtu.be/2MjYmuIYABY?t=59m55s,TRUE,,
弾き語り,弾き語り配信,2024/10/05,イマジネーション,SPYAIR,https://youtu.be/2MjYmuIYABY?t=62m59s,TRUE,,
弾き語り,弾き語り配信,2024/10/05,浮世の演舞,VΔLZ,https://youtu.be/2MjYmuIYABY?t=71m30s,TRUE,,
弾き語り,弾き語り配信,2024/10/05,コスモノート,天月-あまつき-,https://youtu.be/2MjYmuIYABY?t=85m43s,TRUE,,
弾き語り,弾き語り配信,2024/10/14,UNION,OxT,https://youtu.be/ehpdayX_NZc?t=1m51s,TRUE,,
弾き語り,弾き語り配信,2024/10/14,猫,DISH//,https://youtu.be/ehpdayX_NZc?t=5m12s,TRUE,,
弾き語り,弾き語り配信,2024/10/14,プラネタリウムの真実,夏代孝明,https://youtu.be/ehpdayX_NZc?t=10m56s,TRUE,,
弾き語り,弾き語り配信,2024/10/14,少年と魔法のロボット,40mP,https://youtu.be/ehpdayX_NZc?t=27m44s,TRUE,,
弾き語り,弾き語り配信,2024/10/14,廻廻奇譚,Eve,https://youtu.be/ehpdayX_NZc?t=45m4s,TRUE,,
弾き語り,弾き語り配信,2024/10/14,太陽系デスコ,ナユタン星人,https://youtu.be/ehpdayX_NZc?t=54m11s,TRUE,,
弾き語り,弾き語り配信,2024/10/14,ジェットロケット,LiSA,https://youtu.be/ehpdayX_NZc?t=60m29s,TRUE,,
コラボ,オフラインセッション,2024/10/27,ドライフラワー,優里,https://youtu.be/qIGjhutbirQ?t=42m50s,TRUE,,
弾き語り,弾き語り配信,2024/10/29,雪の華,中島美嘉,https://youtu.be/ILTZJoU4cZ4?t=10m51s,TRUE,,
弾き語り,弾き語り配信,2024/10/29,ソラニン,ASIAN KUNG-FU GENERATION,https://youtu.be/ILTZJoU4cZ4?t=17m35s,TRUE,,
弾き語り,弾き語り配信,2024/10/29,しおり,Aqua Timez,https://youtu.be/ILTZJoU4cZ4?t=25m28s,TRUE,,
弾き語り,弾き語り配信,2024/10/29,炎,LiSA,https://youtu.be/ILTZJoU4cZ4?t=34m7s,TRUE,,
弾き語り,弾き語り配信,2024/10/29,青いベンチ,サスケ,https://youtu.be/ILTZJoU4cZ4?t=40m53s,TRUE,,
弾き語り,弾き語り配信,2024/10/29,Virtual to LIVE,にじさんじ,https://youtu.be/ILTZJoU4cZ4?t=47m24s,TRUE,,
弾き語り,弾き語り配信,2024/10/29,透明な心臓が泣いていた,甲斐田晴,https://youtu.be/ILTZJoU4cZ4?t=67m10s,TRUE,,
ライブ,3Dライブ,2024/12/22,月が綺麗だ,甲斐田晴,https://youtu.be/Cj6qVVDU3as?t=198m15s,TRUE,,
ライブ,3Dライブ,2024/12/22,Wonder neverLand,にじさんじ,https://youtu.be/Cj6qVVDU3as?t=215m42s,TRUE,,
ライブ,3Dライブ,2024/12/22,Hurrah!!,にじさんじ,https://youtu.be/Cj6qVVDU3as?t=216m53s,TRUE,,
ライブ,3Dライブ,2024/12/22,虹色のPuddle,にじさんじ,https://youtu.be/Cj6qVVDU3as?t=217m27s,TRUE,,
ライブ,3Dライブ,2024/12/22,Virtual to LIVE,にじさんじ,https://youtu.be/Cj6qVVDU3as?t=218m17s,TRUE,,
ライブ,3Dライブ,2025/01/01,DiVE !N,ROF-MAO,https://youtu.be/Ip0bQfyoqgs?t=121m22s,TRUE,,
ライブ,3Dライブ,2025/01/01,I wanna! You wanna!,ROF-MAO,https://youtu.be/Ip0bQfyoqgs?t=128m44s,TRUE,,
弾き語り,弾き語り配信,2025/01/31,風になる,つじあやの,https://youtu.be/nEV8XMmUU2c?t=10m6s,TRUE,,
弾き語り,弾き語り配信,2025/01/31,Shiny Sunny Step,甲斐田晴,https://youtu.be/nEV8XMmUU2c?t=20m23s,TRUE,,
弾き語り,弾き語り配信,2025/01/31,瞳をとじて,平井堅,https://youtu.be/nEV8XMmUU2c?t=31m56s,TRUE,,
弾き語り,弾き語り配信,2025/01/31,First Love,宇多田ヒカル,https://youtu.be/nEV8XMmUU2c?t=42m45s,TRUE,,
弾き語り,弾き語り配信,2025/01/31,一滴の影響,UVERworld,https://youtu.be/nEV8XMmUU2c?t=52m57s,TRUE,,
弾き語り,弾き語り配信,2025/01/31,何色,甲斐田晴,https://youtu.be/nEV8XMmUU2c?t=60m17s,TRUE,,
弾き語り,弾き語り配信,2025/01/31,リライト,ASIAN KUNG-FU GENERATION,https://youtu.be/nEV8XMmUU2c?t=80m35s,TRUE,,
ライブ,3Dライブ,2025/02/24,Virtual Strike,にじさんじ,https://youtu.be/7DN7XTcCfXY?t=33m16s,TRUE,,
ライブ,3Dライブ,2025/02/24,ハッピーウェディング前ソング,ヤバイTシャツ屋さん,https://youtu.be/7DN7XTcCfXY?t=55m24s,TRUE,星川サラ,
ライブ,3Dライブ,2025/02/24,オトノナルホウヘ→,Goose house,https://youtu.be/7DN7XTcCfXY?t=67m,TRUE,,
弾き語り,弾き語り配信,2025/03/04,青のすみか,キタニタツヤ,https://youtu.be/YnvBiBG1YVM?t=13m51s,TRUE,,
弾き語り,弾き語り配信,2025/03/04,水の記憶,甲斐田晴,https://youtu.be/YnvBiBG1YVM?t=20m13s,TRUE,,
弾き語り,弾き語り配信,2025/03/04,この場所で,甲斐田晴,https://youtu.be/YnvBiBG1YVM?t=32m45s,TRUE,,
弾き語り,弾き語り配信,2025/03/04,一瞬と一生,甲斐田晴,https://youtu.be/YnvBiBG1YVM?t=40m37s,TRUE,,
弾き語り,弾き語り配信,2025/03/04,ぼくのヒーロー,甲斐田晴,https://youtu.be/YnvBiBG1YVM?t=50m10s,TRUE,,
弾き語り,弾き語り配信,2025/03/04,率直,甲斐田晴,https://youtu.be/YnvBiBG1YVM?t=55m38s,TRUE,,
弾き語り,弾き語り配信,2025/03/04,清風,甲斐田晴,https://youtu.be/YnvBiBG1YVM?t=62m40s,TRUE,,
弾き語り,弾き語り配信,2025/03/04,才能が無いから何だ,甲斐田晴,https://youtu.be/YnvBiBG1YVM?t=72m57s,TRUE,,
弾き語り,弾き語り配信,2025/03/19,小さきもの,林明日香,https://youtu.be/Ih7bWaqFEkM?t=5m8s,TRUE,,
弾き語り,弾き語り配信,2025/03/19,SHOOTING DELTA,VΔLZ,https://youtu.be/Ih7bWaqFEkM?t=19m5s,TRUE,,
弾き語り,弾き語り配信,2025/03/19,フルカウント,ROF-MAO,https://youtu.be/Ih7bWaqFEkM?t=27m24s,TRUE,,
弾き語り,弾き語り配信,2025/03/19,3月9日,レミオロメン,https://youtu.be/Ih7bWaqFEkM?t=38m8s,TRUE,,
弾き語り,弾き語り配信,2025/03/19,そばかす,JUDY AND MARY,https://youtu.be/Ih7bWaqFEkM?t=48m,TRUE,,
弾き語り,弾き語り配信,2025/03/19,僕のキモチ,WaT,https://youtu.be/Ih7bWaqFEkM?t=58m1s,TRUE,,
弾き語り,弾き語り配信,2025/03/19,雪の華,中島美嘉,https://youtu.be/Ih7bWaqFEkM?t=70m59s,TRUE,,
弾き語り,弾き語り配信,2025/03/19,READY STEADY GO,L'Arc～en～Ciel,https://youtu.be/Ih7bWaqFEkM?t=78m57s,TRUE,,
"記念・お披露目, ライブ",3Dライブ,2025/04/02,Beyond the Frame,VΔLZ,https://youtu.be/qdQtHY34W08?t=1m6s,TRUE,,
"記念・お披露目, ライブ",3Dライブ,2025/04/02,黎明の轍,VΔLZ,https://youtu.be/qdQtHY34W08?t=4m42s,TRUE,,
"記念・お披露目, ライブ",3Dライブ,2025/04/02,ムーンウォーカーズ,VΔLZ,https://youtu.be/qdQtHY34W08?t=14m37s,TRUE,,
"記念・お披露目, ライブ",3Dライブ,2025/04/02,パラレルノー細胞,甲斐田晴,https://youtu.be/qdQtHY34W08?t=28m26s,TRUE,,
"記念・お披露目, ライブ",3Dライブ,2025/04/02,浮世の演舞[Re:vision],VΔLZ,https://youtu.be/qdQtHY34W08?t=49m1s,TRUE,,
"記念・お披露目, ライブ",3Dライブ,2025/04/02,青春謳歌,VΔLZ,https://youtu.be/qdQtHY34W08?t=71m22s,TRUE,,
弾き語り,弾き語り配信,2025/04/06,シルシ,LiSA,https://youtu.be/fygSUmDJD2Q?t=11m8s,TRUE,,
弾き語り,弾き語り配信,2025/04/06,ピエロ,KEI,https://youtu.be/fygSUmDJD2Q?t=19m23s,TRUE,,
弾き語り,弾き語り配信,2025/04/06,となりのトトロ,井上あずみ,https://youtu.be/fygSUmDJD2Q?t=27m52s,TRUE,,
弾き語り,弾き語り配信,2025/04/06,Beyond the Frame,VΔLZ,https://youtu.be/fygSUmDJD2Q?t=38m33s,TRUE,,
弾き語り,弾き語り配信,2025/04/06,アムリタ,牧野由依,https://youtu.be/fygSUmDJD2Q?t=46m43s,TRUE,,
弾き語り,弾き語り配信,2025/04/06,決意の朝に,Aqua Timez,https://youtu.be/fygSUmDJD2Q?t=58m40s,TRUE,,
弾き語り,弾き語り配信,2025/06/04,"rain stops, good-bye",におP,https://youtu.be/Hy0doxsUaqA?t=12m43s,TRUE,,
弾き語り,弾き語り配信,2025/06/04,Departures ～あなたにおくるアイの歌～,EGOIST,https://youtu.be/Hy0doxsUaqA?t=22m1s,TRUE,,
弾き語り,弾き語り配信,2025/06/04,ひとりぼっちじゃない,coba&宮沢和史,https://youtu.be/Hy0doxsUaqA?t=28m17s,TRUE,,
弾き語り,弾き語り配信,2025/06/04,地球最後の告白を,kemu,https://youtu.be/Hy0doxsUaqA?t=39m49s,TRUE,,
弾き語り,弾き語り配信,2025/06/04,DAY BY DAY,VΔLZ,https://youtu.be/Hy0doxsUaqA?t=52m19s,TRUE,,
弾き語り,弾き語り配信,2025/06/23,Pretender,Official髭男dism,https://youtu.be/q3S4nGUkl1I?t=9m2s,TRUE,,
弾き語り,弾き語り配信,2025/06/23,TSUNAMI,サザンオールスターズ,https://youtu.be/q3S4nGUkl1I?t=17m16s,TRUE,,
弾き語り,弾き語り配信,2025/06/23,小夜子,みきとP,https://youtu.be/q3S4nGUkl1I?t=26m57s,TRUE,,
弾き語り,弾き語り配信,2025/06/23,ドライフラワー,優里,https://youtu.be/q3S4nGUkl1I?t=34m51s,TRUE,,
弾き語り,弾き語り配信,2025/06/23,モノクロのキス,シド,https://youtu.be/q3S4nGUkl1I?t=42m26s,TRUE,,
弾き語り,弾き語り配信,2025/06/23,炎,LiSA,https://youtu.be/q3S4nGUkl1I?t=53m04s,TRUE,,
弾き語り,弾き語り配信,2025/06/23,天使にふれたよ！,放課後ティータイム,https://youtu.be/q3S4nGUkl1I?t=61m33s,TRUE,,
弾き語り,弾き語り配信,2025/06/23,サニーデイ,ラックライフ,https://youtu.be/q3S4nGUkl1I?t=81m47s,TRUE,,
弾き語り,弾き語り配信,2025/07/09,想像フォレスト,じん,https://youtu.be/fr1aC_Cia_0?t=13m1s,TRUE,,
弾き語り,弾き語り配信,2025/07/09,ガーネット,奥華子,https://youtu.be/fr1aC_Cia_0?t=20m51s,TRUE,,
弾き語り,弾き語り配信,2025/07/09,在るべき形,UVERworld,https://youtu.be/fr1aC_Cia_0?t=30m19s,TRUE,,
弾き語り,弾き語り配信,2025/07/09,アスノヨゾラ哨戒班,Orangestar,https://youtu.be/fr1aC_Cia_0?t=39m27s,TRUE,,
弾き語り,弾き語り配信,2025/07/09,お願い！セニョリータ,ORANGE RANGE,https://youtu.be/fr1aC_Cia_0?t=47m27s,TRUE,,
弾き語り,弾き語り配信,2025/07/09,うたかた花火,supercell,https://youtu.be/fr1aC_Cia_0?t=54m47s,TRUE,,
弾き語り,弾き語り配信,2025/07/09,小さきもの,林明日香,https://youtu.be/fr1aC_Cia_0?t=63m38s,TRUE,,
弾き語り,弾き語り配信,2025/07/16,パパンパ！Blue Summer Days,甲斐田晴,https://youtu.be/B43b88SCQeA?t=5m43s,TRUE,,
弾き語り,弾き語り配信,2025/07/16,シャカビーチ～Laka Laka La～,UVERworld,https://youtu.be/B43b88SCQeA?t=15m3s,TRUE,,
弾き語り,弾き語り配信,2025/07/16,千の夜をこえて,Aqua Timez,https://youtu.be/B43b88SCQeA?t=25m48s,TRUE,,
弾き語り,弾き語り配信,2025/07/16,テディ,ReoNa,https://youtu.be/B43b88SCQeA?t=59m6s,TRUE,,
弾き語り,弾き語り配信,2025/08/04,Rolling star,YUI,https://youtu.be/t1f8KghC6o4?t=9m6s,TRUE,,
弾き語り,弾き語り配信,2025/08/04,君の知らない物語,supercell,https://youtu.be/t1f8KghC6o4?t=16m21s,TRUE,,
弾き語り,弾き語り配信,2025/08/04,名前のない怪物,EGOIST,https://youtu.be/t1f8KghC6o4?t=28m26s,TRUE,,
弾き語り,弾き語り配信,2025/08/04,コネクト,ClariS,https://youtu.be/t1f8KghC6o4?t=36m41s,TRUE,,
弾き語り,弾き語り配信,2025/08/04,ホログラム,NICO Touches the Walls,https://youtu.be/t1f8KghC6o4?t=47m,TRUE,,
弾き語り,弾き語り配信,2025/08/04,君じゃなきゃタメみたい,オーイシマサヨシ,https://youtu.be/t1f8KghC6o4?t=55m2s,TRUE,,
カラオケ,歌枠,2025/08/24,パパンパ！Blue Summer Days,甲斐田晴,https://youtu.be/5z8xwAM829Y?t=1m10s,TRUE,,
カラオケ,歌枠,2025/08/24,水の記憶,甲斐田晴,https://youtu.be/5z8xwAM829Y?t=6m44s,TRUE,,
カラオケ,歌枠,2025/08/24,トマトは愛を解さない,甲斐田晴,https://youtu.be/5z8xwAM829Y?t=12m45s,TRUE,,
カラオケ,歌枠,2025/08/24,されど星の輝きを知る,甲斐田晴,https://youtu.be/5z8xwAM829Y?t=20m18s,TRUE,,
カラオケ,歌枠,2025/08/24,始まりの理由を,甲斐田晴,https://youtu.be/5z8xwAM829Y?t=24m55s,TRUE,,
弾き語り,弾き語り配信,2025/09/05,奏,スキマスイッチ,https://youtu.be/KB0NEBa6svE?t=6m4s,TRUE,,
弾き語り,弾き語り配信,2025/09/05,真夏の果実,サザンオールスターズ,https://youtu.be/KB0NEBa6svE?t=13m2s,TRUE,,
弾き語り,弾き語り配信,2025/09/05,月光花,Janne Da Arc,https://youtu.be/KB0NEBa6svE?t=20m34s,TRUE,,
弾き語り,弾き語り配信,2025/09/05,GLAMOROUS SKY,中島美嘉,https://youtu.be/KB0NEBa6svE?t=28m43s,TRUE,,
弾き語り,弾き語り配信,2025/09/05,ブルーバード,いきものがかり,https://youtu.be/KB0NEBa6svE?t=35m24s,TRUE,,
弾き語り,弾き語り配信,2025/09/05,ハートリアライズ,Tia,https://youtu.be/KB0NEBa6svE?t=46m14s,TRUE,,
弾き語り,弾き語り配信,2025/09/05,Calc.,ジミーサムP,https://youtu.be/KB0NEBa6svE?t=51m15s,TRUE,,
弾き語り,弾き語り配信,2025/09/05,青のすみか,キタニタツヤ,https://youtu.be/KB0NEBa6svE?t=59m54s,TRUE,,
弾き語り,弾き語り配信,2025/09/05,されど星の輝きを知る,甲斐田晴,https://youtu.be/KB0NEBa6svE?t=67m11s,TRUE,,
弾き語り,弾き語り配信,2025/09/19,CHE.R.RY,YUI,https://youtu.be/C1K2phNKJqc?t=6m15s,TRUE,,
弾き語り,弾き語り配信,2025/09/19,夏の終わり、恋の始まり,すこっぷ,https://youtu.be/C1K2phNKJqc?t=13m11s,TRUE,,
弾き語り,弾き語り配信,2025/09/19,扉,VΔLZ,https://youtu.be/C1K2phNKJqc?t=22m2s,TRUE,,
弾き語り,弾き語り配信,2025/09/19,DiVE !N,ROF-MAO,https://youtu.be/C1K2phNKJqc?t=30m5s,TRUE,,
弾き語り,弾き語り配信,2025/09/19,アゲハ蝶,ポルノグラフィティ,https://youtu.be/C1K2phNKJqc?t=40m48s,TRUE,,
弾き語り,弾き語り配信,2025/09/19,カブトムシ,aiko,https://youtu.be/C1K2phNKJqc?t=51m9s,TRUE,,
弾き語り,弾き語り配信,2025/09/19,Virtual to LIVE,にじさんじ,https://youtu.be/C1K2phNKJqc?t=62m,TRUE,,
弾き語り,弾き語り配信,2025/10/14,115万キロのフィルム,Official髭男Dism,https://youtu.be/ixlpIAfqUWU?t=6m49s,TRUE,,
弾き語り,弾き語り配信,2025/10/14,SOUP,VΔLZ,https://youtu.be/ixlpIAfqUWU?t=16m44s,TRUE,,
弾き語り,弾き語り配信,2025/10/14,恋,奥華子,https://youtu.be/ixlpIAfqUWU?t=35m,TRUE,,
弾き語り,弾き語り配信,2025/10/14,My Dearest,supercell,https://youtu.be/ixlpIAfqUWU?t=44m15s,TRUE,,
弾き語り,弾き語り配信,2025/10/14,Good-bye days,YUI,https://youtu.be/ixlpIAfqUWU?t=54m52s,TRUE,,
弾き語り,弾き語り配信,2025/10/14,Hello Goodbye＆Hello,熊木杏里,https://youtu.be/ixlpIAfqUWU?t=63m53s,TRUE,,
弾き語り,弾き語り配信,2025/11/05,風になる,つじあやの,https://youtu.be/Tbjqmq88NM8?t=9m54s,TRUE,,
弾き語り,弾き語り配信,2025/11/05,深愛,水樹奈々,https://youtu.be/Tbjqmq88NM8?t=18m17s,TRUE,,
弾き語り,弾き語り配信,2025/11/05,ETERNAL BLAZE,水樹奈々,https://youtu.be/Tbjqmq88NM8?t=25m24s,TRUE,,
弾き語り,弾き語り配信,2025/11/05,Pray,水樹奈々,https://youtu.be/Tbjqmq88NM8?t=32m33s,TRUE,,
弾き語り,弾き語り配信,2025/11/05,心拍数♯0822,蝶々P,https://youtu.be/Tbjqmq88NM8?t=37m56s,TRUE,,
弾き語り,弾き語り配信,2025/11/05,ハナミズキ,一青窈,https://youtu.be/Tbjqmq88NM8?t=44m53s,TRUE,,
弾き語り,弾き語り配信,2025/11/05,知っている手紙,ROF-MAO,https://youtu.be/Tbjqmq88NM8?t=54m33s,TRUE,,
弾き語り,弾き語り配信,2025/11/05,猫,DISH//,https://youtu.be/Tbjqmq88NM8?t=58m4s,TRUE,,
ライブ,オンラインライブ,2025/11/24,エンドロールで待ってる,甲斐田晴,https://youtu.be/tG6h83PreFk?t=1s,TRUE,,
ライブ,オンラインライブ,2025/11/24,ブルーミソロジー,甲斐田晴,https://youtu.be/tG6h83PreFk?t=3m17s,TRUE,,
ライブ,オンラインライブ,2025/11/24,独白,甲斐田晴,https://youtu.be/tG6h83PreFk?t=6m52s,TRUE,,
ライブ,オンラインライブ,2025/11/24,されど星の輝きを知る,甲斐田晴,https://youtu.be/tG6h83PreFk?t=10m50s,TRUE,,
